match_date,league,home_team,away_team,home_score,away_score,both_teams_score,over_2_5,first_half_home,first_half_away,first_half_result,home_corners,away_corners,Total_corners,Corners_result,home_yellow_cards,away_yellow_cards,Card_result
13/08/2021,D1,M'gladbach,Bayern Munich,1,1,GG,No,1,1,Draw,3,8,11,Away Win,2,0,Home Win
14/08/2021,D1,Augsburg,Hoffenheim,0,4,NG,Yes,0,1,Away Win,6,5,11,Home Win,1,2,Away Win
14/08/2021,D1,Bielefeld,Freiburg,0,0,NG,No,0,0,Draw,4,9,13,Away Win,3,4,Away Win
14/08/2021,D1,Stuttgart,Greuther Furth,5,1,GG,Yes,2,0,Home Win,9,2,11,Home Win,0,1,Away Win
14/08/2021,D1,Union Berlin,Leverkusen,1,1,GG,No,1,1,Draw,1,6,7,Away Win,0,1,Away Win
14/08/2021,D1,Wolfsburg,Bochum,1,0,NG,No,1,0,Home Win,5,2,7,Home Win,0,2,Away Win
14/08/2021,D1,Dortmund,Ein Frankfurt,5,2,GG,Yes,3,1,Home Win,7,3,10,Home Win,0,0,Draw
15/08/2021,D1,Mainz,RB Leipzig,1,0,NG,No,1,0,Home Win,5,11,16,Away Win,1,2,Away Win
15/08/2021,D1,FC Koln,Hertha,3,1,GG,Yes,1,1,Draw,4,5,9,Away Win,4,2,Home Win
20/08/2021,D1,RB Leipzig,Stuttgart,4,0,NG,Yes,1,0,Home Win,6,2,8,Home Win,0,3,Away Win
21/08/2021,D1,Bochum,Mainz,2,0,NG,No,1,0,Home Win,2,7,9,Away Win,4,3,Home Win
21/08/2021,D1,Ein Frankfurt,Augsburg,0,0,NG,No,0,0,Draw,6,1,7,Home Win,3,3,Draw
21/08/2021,D1,Freiburg,Dortmund,2,1,GG,Yes,1,0,Home Win,0,10,10,Away Win,1,4,Away Win
21/08/2021,D1,Greuther Furth,Bielefeld,1,1,GG,No,0,1,Away Win,5,0,5,Home Win,4,2,Home Win
21/08/2021,D1,Hertha,Wolfsburg,1,2,GG,Yes,0,0,Draw,4,4,8,Draw,1,2,Away Win
21/08/2021,D1,Leverkusen,M'gladbach,4,0,NG,Yes,2,0,Home Win,7,3,10,Home Win,4,2,Home Win
22/08/2021,D1,Hoffenheim,Union Berlin,2,2,GG,Yes,2,1,Home Win,6,5,11,Home Win,1,3,Away Win
22/08/2021,D1,Bayern Munich,FC Koln,3,2,GG,Yes,0,0,Draw,3,4,7,Away Win,1,1,Draw
27/08/2021,D1,Dortmund,Hoffenheim,3,2,GG,Yes,0,0,Draw,4,7,11,Away Win,2,3,Away Win
28/08/2021,D1,Augsburg,Leverkusen,1,4,GG,Yes,1,2,Away Win,4,4,8,Draw,0,1,Away Win
28/08/2021,D1,Bielefeld,Ein Frankfurt,1,1,GG,No,0,1,Away Win,4,4,8,Draw,0,3,Away Win
28/08/2021,D1,FC Koln,Bochum,2,1,GG,Yes,0,0,Draw,5,5,10,Draw,2,1,Home Win
28/08/2021,D1,Mainz,Greuther Furth,3,0,NG,Yes,2,0,Home Win,7,4,11,Home Win,2,2,Draw
28/08/2021,D1,Stuttgart,Freiburg,2,3,GG,Yes,2,3,Away Win,8,5,13,Home Win,2,1,Home Win
28/08/2021,D1,Bayern Munich,Hertha,5,0,NG,Yes,2,0,Home Win,8,3,11,Home Win,0,0,Draw
29/08/2021,D1,Union Berlin,M'gladbach,2,1,GG,Yes,2,0,Home Win,4,8,12,Away Win,2,0,Home Win
29/08/2021,D1,Wolfsburg,RB Leipzig,1,0,NG,No,0,0,Draw,7,7,14,Draw,4,2,Home Win
11/09/2021,D1,Freiburg,FC Koln,1,1,GG,No,0,1,Away Win,4,2,6,Home Win,1,3,Away Win
11/09/2021,D1,Greuther Furth,Wolfsburg,0,2,NG,No,0,1,Away Win,3,5,8,Away Win,2,3,Away Win
11/09/2021,D1,Hoffenheim,Mainz,0,2,NG,No,0,1,Away Win,4,5,9,Away Win,2,1,Home Win
11/09/2021,D1,Leverkusen,Dortmund,3,4,GG,Yes,2,1,Home Win,4,3,7,Home Win,4,3,Home Win
11/09/2021,D1,Union Berlin,Augsburg,0,0,NG,No,0,0,Draw,6,4,10,Home Win,1,2,Away Win
11/09/2021,D1,RB Leipzig,Bayern Munich,1,4,GG,Yes,0,1,Away Win,2,6,8,Away Win,0,0,Draw
12/09/2021,D1,Ein Frankfurt,Stuttgart,1,1,GG,No,0,0,Draw,6,6,12,Draw,1,4,Away Win
12/09/2021,D1,Bochum,Hertha,1,3,GG,Yes,0,2,Away Win,7,2,9,Home Win,0,3,Away Win
12/09/2021,D1,M'gladbach,Bielefeld,3,1,GG,Yes,1,1,Draw,3,4,7,Away Win,1,1,Draw
17/09/2021,D1,Hertha,Greuther Furth,2,1,GG,Yes,0,0,Draw,9,4,13,Home Win,1,2,Away Win
18/09/2021,D1,Augsburg,M'gladbach,1,0,NG,No,0,0,Draw,2,6,8,Away Win,1,2,Away Win
18/09/2021,D1,Bayern Munich,Bochum,7,0,NG,Yes,4,0,Home Win,2,2,4,Draw,1,1,Draw
18/09/2021,D1,Bielefeld,Hoffenheim,0,0,NG,No,0,0,Draw,5,6,11,Away Win,2,1,Home Win
18/09/2021,D1,Mainz,Freiburg,0,0,NG,No,0,0,Draw,4,4,8,Draw,2,1,Home Win
18/09/2021,D1,FC Koln,RB Leipzig,1,1,GG,No,0,0,Draw,4,10,14,Away Win,3,1,Home Win
19/09/2021,D1,Stuttgart,Leverkusen,1,3,GG,Yes,1,2,Away Win,2,6,8,Away Win,2,3,Away Win
19/09/2021,D1,Dortmund,Union Berlin,4,2,GG,Yes,2,0,Home Win,3,6,9,Away Win,2,3,Away Win
19/09/2021,D1,Wolfsburg,Ein Frankfurt,1,1,GG,No,0,1,Away Win,7,4,11,Home Win,2,6,Away Win
24/09/2021,D1,Greuther Furth,Bayern Munich,1,3,GG,Yes,0,2,Away Win,6,3,9,Home Win,4,1,Home Win
25/09/2021,D1,Ein Frankfurt,FC Koln,1,1,GG,No,1,1,Draw,7,6,13,Home Win,2,3,Away Win
25/09/2021,D1,Hoffenheim,Wolfsburg,3,1,GG,Yes,1,1,Draw,5,2,7,Home Win,2,2,Draw
25/09/2021,D1,Leverkusen,Mainz,1,0,NG,No,0,0,Draw,6,3,9,Home Win,4,3,Home Win
25/09/2021,D1,RB Leipzig,Hertha,6,0,NG,Yes,3,0,Home Win,2,1,3,Home Win,1,3,Away Win
25/09/2021,D1,Union Berlin,Bielefeld,1,0,NG,No,0,0,Draw,5,4,9,Home Win,1,0,Home Win
25/09/2021,D1,M'gladbach,Dortmund,1,0,NG,No,1,0,Home Win,5,1,6,Home Win,4,4,Draw
26/09/2021,D1,Bochum,Stuttgart,0,0,NG,No,0,0,Draw,7,2,9,Home Win,2,5,Away Win
26/09/2021,D1,Freiburg,Augsburg,3,0,NG,Yes,3,0,Home Win,6,3,9,Home Win,0,1,Away Win
01/10/2021,D1,FC Koln,Greuther Furth,3,1,GG,Yes,0,1,Away Win,8,1,9,Home Win,1,1,Draw
02/10/2021,D1,Dortmund,Augsburg,2,1,GG,Yes,1,1,Draw,7,3,10,Home Win,1,3,Away Win
02/10/2021,D1,Hertha,Freiburg,1,2,GG,Yes,0,1,Away Win,4,9,13,Away Win,3,0,Home Win
02/10/2021,D1,Stuttgart,Hoffenheim,3,1,GG,Yes,1,0,Home Win,9,4,13,Home Win,0,1,Away Win
02/10/2021,D1,Wolfsburg,M'gladbach,1,3,GG,Yes,1,2,Away Win,4,6,10,Away Win,7,3,Home Win
02/10/2021,D1,RB Leipzig,Bochum,3,0,NG,Yes,0,0,Draw,2,3,5,Away Win,1,1,Draw
03/10/2021,D1,Mainz,Union Berlin,1,2,GG,Yes,1,0,Home Win,2,5,7,Away Win,2,4,Away Win
03/10/2021,D1,Bayern Munich,Ein Frankfurt,1,2,GG,Yes,1,1,Draw,10,1,11,Home Win,2,1,Home Win
03/10/2021,D1,Bielefeld,Leverkusen,0,4,NG,Yes,0,2,Away Win,2,4,6,Away Win,4,1,Home Win
15/10/2021,D1,Hoffenheim,FC Koln,5,0,NG,Yes,1,0,Home Win,3,3,6,Draw,1,1,Draw
16/10/2021,D1,Dortmund,Mainz,3,1,GG,Yes,1,0,Home Win,6,2,8,Home Win,2,4,Away Win
16/10/2021,D1,Ein Frankfurt,Hertha,1,2,GG,Yes,0,1,Away Win,7,4,11,Home Win,1,2,Away Win
16/10/2021,D1,Freiburg,RB Leipzig,1,1,GG,No,0,1,Away Win,8,5,13,Home Win,0,4,Away Win
16/10/2021,D1,Greuther Furth,Bochum,0,1,NG,No,0,0,Draw,4,3,7,Home Win,2,4,Away Win
16/10/2021,D1,Union Berlin,Wolfsburg,2,0,NG,No,0,0,Draw,3,3,6,Draw,3,1,Home Win
16/10/2021,D1,M'gladbach,Stuttgart,1,1,GG,No,1,1,Draw,9,1,10,Home Win,3,3,Draw
17/10/2021,D1,Leverkusen,Bayern Munich,1,5,GG,Yes,0,5,Away Win,4,7,11,Away Win,0,0,Draw
17/10/2021,D1,Augsburg,Bielefeld,1,1,GG,No,1,0,Home Win,9,5,14,Home Win,3,1,Home Win
22/10/2021,D1,Mainz,Augsburg,4,1,GG,Yes,3,0,Home Win,6,2,8,Home Win,1,3,Away Win
23/10/2021,D1,Bayern Munich,Hoffenheim,4,0,NG,Yes,2,0,Home Win,4,2,6,Home Win,0,4,Away Win
23/10/2021,D1,Bielefeld,Dortmund,1,3,GG,Yes,0,2,Away Win,7,2,9,Home Win,1,0,Home Win
23/10/2021,D1,RB Leipzig,Greuther Furth,4,1,GG,Yes,0,1,Away Win,3,4,7,Away Win,2,0,Home Win
23/10/2021,D1,Wolfsburg,Freiburg,0,2,NG,No,0,1,Away Win,7,1,8,Home Win,3,0,Home Win
23/10/2021,D1,Hertha,M'gladbach,1,0,NG,No,1,0,Home Win,2,6,8,Away Win,2,2,Draw
24/10/2021,D1,FC Koln,Leverkusen,2,2,GG,Yes,0,2,Away Win,6,6,12,Draw,1,3,Away Win
24/10/2021,D1,Stuttgart,Union Berlin,1,1,GG,No,0,1,Away Win,1,2,3,Away Win,3,1,Home Win
24/10/2021,D1,Bochum,Ein Frankfurt,2,0,NG,No,1,0,Home Win,4,7,11,Away Win,0,2,Away Win
29/10/2021,D1,Hoffenheim,Hertha,2,0,NG,No,2,0,Home Win,9,4,13,Home Win,2,1,Home Win
30/10/2021,D1,Bielefeld,Mainz,1,2,GG,Yes,1,1,Draw,6,6,12,Draw,2,3,Away Win
30/10/2021,D1,Dortmund,FC Koln,2,0,NG,No,1,0,Home Win,4,3,7,Home Win,2,3,Away Win
30/10/2021,D1,Freiburg,Greuther Furth,3,1,GG,Yes,2,0,Home Win,5,2,7,Home Win,0,2,Away Win
30/10/2021,D1,Leverkusen,Wolfsburg,0,2,NG,No,0,0,Draw,10,2,12,Home Win,3,2,Home Win
30/10/2021,D1,Union Berlin,Bayern Munich,2,5,GG,Yes,1,3,Away Win,6,1,7,Home Win,1,1,Draw
30/10/2021,D1,Ein Frankfurt,RB Leipzig,1,1,GG,No,0,1,Away Win,5,5,10,Draw,1,1,Draw
31/10/2021,D1,Augsburg,Stuttgart,4,1,GG,Yes,1,1,Draw,7,5,12,Home Win,3,4,Away Win
31/10/2021,D1,M'gladbach,Bochum,2,1,GG,Yes,2,0,Home Win,9,1,10,Home Win,1,1,Draw
05/11/2021,D1,Mainz,M'gladbach,1,1,GG,No,0,1,Away Win,9,1,10,Home Win,3,3,Draw
06/11/2021,D1,Bayern Munich,Freiburg,2,1,GG,Yes,1,0,Home Win,6,4,10,Home Win,0,0,Draw
06/11/2021,D1,Bochum,Hoffenheim,2,0,NG,No,0,0,Draw,2,4,6,Away Win,1,5,Away Win
06/11/2021,D1,Stuttgart,Bielefeld,0,1,NG,No,0,1,Away Win,8,4,12,Home Win,0,3,Away Win
06/11/2021,D1,Wolfsburg,Augsburg,1,0,NG,No,1,0,Home Win,0,8,8,Away Win,2,3,Away Win
06/11/2021,D1,RB Leipzig,Dortmund,2,1,GG,Yes,1,0,Home Win,5,6,11,Away Win,3,5,Away Win
07/11/2021,D1,Hertha,Leverkusen,1,1,GG,No,1,0,Home Win,5,6,11,Away Win,1,3,Away Win
07/11/2021,D1,FC Koln,Union Berlin,2,2,GG,Yes,1,2,Away Win,5,2,7,Home Win,2,2,Draw
07/11/2021,D1,Greuther Furth,Ein Frankfurt,1,2,GG,Yes,0,0,Draw,6,3,9,Home Win,4,1,Home Win
19/11/2021,D1,Augsburg,Bayern Munich,2,1,GG,Yes,2,1,Home Win,1,10,11,Away Win,2,1,Home Win
20/11/2021,D1,Bielefeld,Wolfsburg,2,2,GG,Yes,1,0,Home Win,6,5,11,Home Win,4,1,Home Win
20/11/2021,D1,Dortmund,Stuttgart,2,1,GG,Yes,0,0,Draw,2,3,5,Away Win,0,2,Away Win
20/11/2021,D1,Hoffenheim,RB Leipzig,2,0,NG,No,1,0,Home Win,7,2,9,Home Win,2,2,Draw
20/11/2021,D1,Leverkusen,Bochum,1,0,NG,No,1,0,Home Win,7,7,14,Draw,3,2,Home Win
20/11/2021,D1,M'gladbach,Greuther Furth,4,0,NG,Yes,3,0,Home Win,7,7,14,Draw,1,3,Away Win
20/11/2021,D1,Union Berlin,Hertha,2,0,NG,No,2,0,Home Win,7,6,13,Home Win,1,1,Draw
21/11/2021,D1,Freiburg,Ein Frankfurt,0,2,NG,No,0,2,Away Win,10,4,14,Home Win,0,4,Away Win
21/11/2021,D1,Mainz,FC Koln,1,1,GG,No,1,0,Home Win,5,7,12,Away Win,2,1,Home Win
26/11/2021,D1,Stuttgart,Mainz,2,1,GG,Yes,1,1,Draw,5,6,11,Away Win,2,2,Draw
27/11/2021,D1,Bochum,Freiburg,2,1,GG,Yes,0,0,Draw,4,7,11,Away Win,2,1,Home Win
27/11/2021,D1,FC Koln,M'gladbach,4,1,GG,Yes,0,0,Draw,4,4,8,Draw,1,3,Away Win
27/11/2021,D1,Greuther Furth,Hoffenheim,3,6,GG,Yes,1,2,Away Win,4,10,14,Away Win,1,0,Home Win
27/11/2021,D1,Hertha,Augsburg,1,1,GG,No,1,0,Home Win,5,6,11,Away Win,2,3,Away Win
27/11/2021,D1,Wolfsburg,Dortmund,1,3,GG,Yes,1,1,Draw,7,7,14,Draw,4,1,Home Win
27/11/2021,D1,Bayern Munich,Bielefeld,1,0,NG,No,0,0,Draw,13,4,17,Home Win,1,1,Draw
28/11/2021,D1,Ein Frankfurt,Union Berlin,2,1,GG,Yes,1,0,Home Win,7,2,9,Home Win,0,4,Away Win
28/11/2021,D1,RB Leipzig,Leverkusen,1,3,GG,Yes,0,2,Away Win,7,2,9,Home Win,1,3,Away Win
03/12/2021,D1,Union Berlin,RB Leipzig,2,1,GG,Yes,1,1,Draw,5,7,12,Away Win,1,1,Draw
04/12/2021,D1,Augsburg,Bochum,2,3,GG,Yes,0,3,Away Win,13,6,19,Home Win,0,2,Away Win
04/12/2021,D1,Bielefeld,FC Koln,1,1,GG,No,0,1,Away Win,7,1,8,Home Win,1,1,Draw
04/12/2021,D1,Hoffenheim,Ein Frankfurt,3,2,GG,Yes,2,1,Home Win,4,6,10,Away Win,2,2,Draw
04/12/2021,D1,Leverkusen,Greuther Furth,7,1,GG,Yes,3,1,Home Win,4,3,7,Home Win,0,1,Away Win
04/12/2021,D1,Mainz,Wolfsburg,3,0,NG,Yes,2,0,Home Win,6,5,11,Home Win,1,1,Draw
04/12/2021,D1,Dortmund,Bayern Munich,2,3,GG,Yes,1,2,Away Win,4,6,10,Away Win,2,2,Draw
05/12/2021,D1,Stuttgart,Hertha,2,2,GG,Yes,2,1,Home Win,7,5,12,Home Win,0,1,Away Win
05/12/2021,D1,M'gladbach,Freiburg,0,6,NG,Yes,0,6,Away Win,3,3,6,Draw,2,1,Home Win
10/12/2021,D1,FC Koln,Augsburg,0,2,NG,No,0,0,Draw,9,4,13,Home Win,2,4,Away Win
11/12/2021,D1,Bayern Munich,Mainz,2,1,GG,Yes,0,1,Away Win,7,2,9,Home Win,3,3,Draw
11/12/2021,D1,Bochum,Dortmund,1,1,GG,No,1,0,Home Win,0,15,15,Away Win,0,3,Away Win
11/12/2021,D1,Freiburg,Hoffenheim,1,2,GG,Yes,1,1,Draw,6,7,13,Away Win,4,3,Home Win
11/12/2021,D1,Hertha,Bielefeld,2,0,NG,No,0,0,Draw,6,4,10,Home Win,1,1,Draw
11/12/2021,D1,RB Leipzig,M'gladbach,4,1,GG,Yes,2,0,Home Win,6,0,6,Home Win,3,2,Home Win
11/12/2021,D1,Wolfsburg,Stuttgart,0,2,NG,No,0,1,Away Win,5,3,8,Home Win,2,2,Draw
12/12/2021,D1,Greuther Furth,Union Berlin,1,0,NG,No,0,0,Draw,3,7,10,Away Win,3,0,Home Win
12/12/2021,D1,Ein Frankfurt,Leverkusen,5,2,GG,Yes,2,2,Draw,7,4,11,Home Win,0,3,Away Win
14/12/2021,D1,Stuttgart,Bayern Munich,0,5,NG,Yes,0,1,Away Win,1,3,4,Away Win,1,1,Draw
14/12/2021,D1,Bielefeld,Bochum,2,0,NG,No,0,0,Draw,6,2,8,Home Win,2,2,Draw
14/12/2021,D1,Mainz,Hertha,4,0,NG,Yes,2,0,Home Win,4,1,5,Home Win,0,2,Away Win
14/12/2021,D1,Wolfsburg,FC Koln,2,3,GG,Yes,1,1,Draw,9,5,14,Home Win,3,2,Home Win
15/12/2021,D1,M'gladbach,Ein Frankfurt,2,3,GG,Yes,1,1,Draw,7,1,8,Home Win,2,5,Away Win
15/12/2021,D1,Augsburg,RB Leipzig,1,1,GG,No,0,1,Away Win,6,8,14,Away Win,2,0,Home Win
15/12/2021,D1,Dortmund,Greuther Furth,3,0,NG,Yes,1,0,Home Win,5,8,13,Away Win,2,2,Draw
15/12/2021,D1,Leverkusen,Hoffenheim,2,2,GG,Yes,1,0,Home Win,6,3,9,Home Win,5,3,Home Win
15/12/2021,D1,Union Berlin,Freiburg,0,0,NG,No,0,0,Draw,4,3,7,Home Win,1,1,Draw
17/12/2021,D1,Bayern Munich,Wolfsburg,4,0,NG,Yes,1,0,Home Win,5,3,8,Home Win,0,0,Draw
18/12/2021,D1,Bochum,Union Berlin,0,1,NG,No,0,1,Away Win,1,5,6,Away Win,2,0,Home Win
18/12/2021,D1,Ein Frankfurt,Mainz,1,0,NG,No,1,0,Home Win,8,6,14,Home Win,0,1,Away Win
18/12/2021,D1,Greuther Furth,Augsburg,0,0,NG,No,0,0,Draw,6,5,11,Home Win,2,3,Away Win
18/12/2021,D1,Hoffenheim,M'gladbach,1,1,GG,No,0,1,Away Win,15,3,18,Home Win,2,2,Draw
18/12/2021,D1,RB Leipzig,Bielefeld,0,2,NG,No,0,0,Draw,10,1,11,Home Win,0,2,Away Win
18/12/2021,D1,Hertha,Dortmund,3,2,GG,Yes,0,1,Away Win,1,5,6,Away Win,0,1,Away Win
19/12/2021,D1,Freiburg,Leverkusen,2,1,GG,Yes,1,1,Draw,4,8,12,Away Win,2,3,Away Win
19/12/2021,D1,FC Koln,Stuttgart,1,0,NG,No,0,0,Draw,2,1,3,Home Win,3,1,Home Win
07/01/2022,D1,Bayern Munich,M'gladbach,1,2,GG,Yes,1,2,Away Win,6,6,12,Draw,0,1,Away Win
08/01/2022,D1,Freiburg,Bielefeld,2,2,GG,Yes,1,0,Home Win,7,12,19,Away Win,2,1,Home Win
08/01/2022,D1,Greuther Furth,Stuttgart,0,0,NG,No,0,0,Draw,1,5,6,Away Win,0,1,Away Win
08/01/2022,D1,Hoffenheim,Augsburg,3,1,GG,Yes,2,1,Home Win,2,4,6,Away Win,1,0,Home Win
08/01/2022,D1,Leverkusen,Union Berlin,2,2,GG,Yes,1,1,Draw,11,5,16,Home Win,1,2,Away Win
08/01/2022,D1,RB Leipzig,Mainz,4,1,GG,Yes,1,0,Home Win,6,1,7,Home Win,0,2,Away Win
08/01/2022,D1,Ein Frankfurt,Dortmund,2,3,GG,Yes,2,0,Home Win,4,11,15,Away Win,3,2,Home Win
09/01/2022,D1,Hertha,FC Koln,1,3,GG,Yes,0,2,Away Win,10,4,14,Home Win,3,1,Home Win
09/01/2022,D1,Bochum,Wolfsburg,1,0,NG,No,0,0,Draw,4,2,6,Home Win,1,2,Away Win
14/01/2022,D1,Dortmund,Freiburg,5,1,GG,Yes,3,0,Home Win,9,2,11,Home Win,2,0,Home Win
15/01/2022,D1,FC Koln,Bayern Munich,0,4,NG,Yes,0,2,Away Win,5,12,17,Away Win,1,0,Home Win
15/01/2022,D1,Mainz,Bochum,1,0,NG,No,0,0,Draw,7,3,10,Home Win,3,3,Draw
15/01/2022,D1,Stuttgart,RB Leipzig,0,2,NG,No,0,1,Away Win,5,1,6,Home Win,3,1,Home Win
15/01/2022,D1,Union Berlin,Hoffenheim,2,1,GG,Yes,1,1,Draw,0,8,8,Away Win,0,3,Away Win
15/01/2022,D1,Wolfsburg,Hertha,0,0,NG,No,0,0,Draw,3,2,5,Home Win,1,1,Draw
15/01/2022,D1,M'gladbach,Leverkusen,1,2,GG,Yes,0,0,Draw,5,7,12,Away Win,2,3,Away Win
16/01/2022,D1,Augsburg,Ein Frankfurt,1,1,GG,No,1,1,Draw,4,3,7,Home Win,3,3,Draw
16/01/2022,D1,Bielefeld,Greuther Furth,2,2,GG,Yes,1,1,Draw,3,5,8,Away Win,4,1,Home Win
21/01/2022,D1,Ein Frankfurt,Bielefeld,0,2,NG,No,0,2,Away Win,10,1,11,Home Win,4,2,Home Win
22/01/2022,D1,Freiburg,Stuttgart,2,0,NG,No,1,0,Home Win,6,3,9,Home Win,1,1,Draw
22/01/2022,D1,Greuther Furth,Mainz,2,1,GG,Yes,1,0,Home Win,7,8,15,Away Win,1,1,Draw
22/01/2022,D1,Hoffenheim,Dortmund,2,3,GG,Yes,1,1,Draw,7,3,10,Home Win,2,2,Draw
22/01/2022,D1,Leverkusen,Augsburg,5,1,GG,Yes,2,0,Home Win,9,5,14,Home Win,1,2,Away Win
22/01/2022,D1,M'gladbach,Union Berlin,1,2,GG,Yes,1,1,Draw,4,1,5,Home Win,1,2,Away Win
22/01/2022,D1,Bochum,FC Koln,2,2,GG,Yes,1,2,Away Win,1,5,6,Away Win,0,3,Away Win
23/01/2022,D1,RB Leipzig,Wolfsburg,2,0,NG,No,0,0,Draw,4,3,7,Home Win,5,1,Home Win
23/01/2022,D1,Hertha,Bayern Munich,1,4,GG,Yes,0,2,Away Win,4,9,13,Away Win,1,0,Home Win
04/02/2022,D1,Hertha,Bochum,1,1,GG,No,1,0,Home Win,4,7,11,Away Win,3,1,Home Win
05/02/2022,D1,Augsburg,Union Berlin,2,0,NG,No,1,0,Home Win,4,6,10,Away Win,0,2,Away Win
05/02/2022,D1,Bielefeld,M'gladbach,1,1,GG,No,1,1,Draw,5,11,16,Away Win,3,3,Draw
05/02/2022,D1,FC Koln,Freiburg,1,0,NG,No,1,0,Home Win,8,8,16,Draw,2,2,Draw
05/02/2022,D1,Mainz,Hoffenheim,2,0,NG,No,0,0,Draw,5,3,8,Home Win,0,2,Away Win
05/02/2022,D1,Stuttgart,Ein Frankfurt,2,3,GG,Yes,1,1,Draw,3,14,17,Away Win,0,0,Draw
05/02/2022,D1,Bayern Munich,RB Leipzig,3,2,GG,Yes,2,1,Home Win,2,0,2,Home Win,1,3,Away Win
06/02/2022,D1,Dortmund,Leverkusen,2,5,GG,Yes,1,3,Away Win,7,6,13,Home Win,1,1,Draw
06/02/2022,D1,Wolfsburg,Greuther Furth,4,1,GG,Yes,1,1,Draw,2,3,5,Away Win,1,2,Away Win
11/02/2022,D1,RB Leipzig,FC Koln,3,1,GG,Yes,1,0,Home Win,5,6,11,Away Win,1,2,Away Win
12/02/2022,D1,Bochum,Bayern Munich,4,2,GG,Yes,4,1,Home Win,4,9,13,Away Win,2,1,Home Win
12/02/2022,D1,Ein Frankfurt,Wolfsburg,0,2,NG,No,0,1,Away Win,10,1,11,Home Win,1,2,Away Win
12/02/2022,D1,Freiburg,Mainz,1,1,GG,No,0,1,Away Win,7,3,10,Home Win,0,2,Away Win
12/02/2022,D1,Greuther Furth,Hertha,2,1,GG,Yes,1,0,Home Win,8,8,16,Draw,2,4,Away Win
12/02/2022,D1,M'gladbach,Augsburg,3,2,GG,Yes,1,0,Home Win,3,2,5,Home Win,2,2,Draw
12/02/2022,D1,Leverkusen,Stuttgart,4,2,GG,Yes,1,0,Home Win,10,0,10,Home Win,3,2,Home Win
13/02/2022,D1,Union Berlin,Dortmund,0,3,NG,Yes,0,2,Away Win,2,5,7,Away Win,4,1,Home Win
13/02/2022,D1,Hoffenheim,Bielefeld,2,0,NG,No,1,0,Home Win,13,3,16,Home Win,2,0,Home Win
18/02/2022,D1,Mainz,Leverkusen,3,2,GG,Yes,0,1,Away Win,6,2,8,Home Win,2,2,Draw
19/02/2022,D1,Augsburg,Freiburg,1,2,GG,Yes,1,2,Away Win,11,4,15,Home Win,1,1,Draw
19/02/2022,D1,Bielefeld,Union Berlin,1,0,NG,No,0,0,Draw,6,4,10,Home Win,0,2,Away Win
19/02/2022,D1,Stuttgart,Bochum,1,1,GG,No,0,0,Draw,6,0,6,Home Win,0,4,Away Win
19/02/2022,D1,Wolfsburg,Hoffenheim,1,2,GG,Yes,1,0,Home Win,5,2,7,Home Win,1,2,Away Win
19/02/2022,D1,FC Koln,Ein Frankfurt,1,0,NG,No,0,0,Draw,5,6,11,Away Win,1,2,Away Win
20/02/2022,D1,Bayern Munich,Greuther Furth,4,1,GG,Yes,0,1,Away Win,6,4,10,Home Win,2,1,Home Win
20/02/2022,D1,Dortmund,M'gladbach,6,0,NG,Yes,2,0,Home Win,5,5,10,Draw,2,1,Home Win
20/02/2022,D1,Hertha,RB Leipzig,1,6,GG,Yes,0,1,Away Win,3,10,13,Away Win,2,3,Away Win
25/02/2022,D1,Hoffenheim,Stuttgart,2,1,GG,Yes,0,0,Draw,9,3,12,Home Win,3,2,Home Win
26/02/2022,D1,Freiburg,Hertha,3,0,NG,Yes,1,0,Home Win,6,6,12,Draw,1,2,Away Win
26/02/2022,D1,Greuther Furth,FC Koln,1,1,GG,No,0,0,Draw,7,11,18,Away Win,1,2,Away Win
26/02/2022,D1,Leverkusen,Bielefeld,3,0,NG,Yes,1,0,Home Win,6,3,9,Home Win,0,1,Away Win
26/02/2022,D1,M'gladbach,Wolfsburg,2,2,GG,Yes,1,2,Away Win,7,4,11,Home Win,2,4,Away Win
26/02/2022,D1,Union Berlin,Mainz,3,1,GG,Yes,1,0,Home Win,2,6,8,Away Win,4,4,Draw
26/02/2022,D1,Ein Frankfurt,Bayern Munich,0,1,NG,No,0,0,Draw,2,8,10,Away Win,1,2,Away Win
27/02/2022,D1,Bochum,RB Leipzig,0,1,NG,No,0,0,Draw,5,0,5,Home Win,1,1,Draw
27/02/2022,D1,Augsburg,Dortmund,1,1,GG,No,0,1,Away Win,5,5,10,Draw,2,1,Home Win
04/03/2022,D1,Bielefeld,Augsburg,0,1,NG,No,0,0,Draw,6,1,7,Home Win,3,5,Away Win
05/03/2022,D1,Bayern Munich,Leverkusen,1,1,GG,No,1,1,Draw,7,2,9,Home Win,1,2,Away Win
05/03/2022,D1,Bochum,Greuther Furth,2,1,GG,Yes,1,0,Home Win,3,6,9,Away Win,2,4,Away Win
05/03/2022,D1,Hertha,Ein Frankfurt,1,4,GG,Yes,0,1,Away Win,3,8,11,Away Win,2,2,Draw
05/03/2022,D1,RB Leipzig,Freiburg,1,1,GG,No,0,1,Away Win,4,1,5,Home Win,1,0,Home Win
05/03/2022,D1,Wolfsburg,Union Berlin,1,0,NG,No,1,0,Home Win,6,10,16,Away Win,0,1,Away Win
05/03/2022,D1,Stuttgart,M'gladbach,3,2,GG,Yes,1,2,Away Win,5,2,7,Home Win,1,2,Away Win
