match_date,league,HomeTeam,AwayTeam,home_score,away_score,both_teams_score,over_2_5,first_half_home,first_half_away,first_half_result,home_corners,away_corners,Total_corners,Corners_result,home_yellow_cards,away_yellow_cards,Card_result
17/02/2023,N1,Waalwijk,For Sittard,3,1,GG,Yes,0,0,Draw,5,4,9,Home Win,1,3,Away Win
18/02/2023,N1,Volendam,Vitesse,2,0,NG,No,1,0,Home Win,5,8,13,Away Win,1,0,Home Win
18/02/2023,N1,Groningen,FC Emmen,1,1,GG,No,1,1,Draw,9,2,11,Home Win,1,4,Away Win
18/02/2023,N1,Feyenoord,AZ Alkmaar,2,1,GG,Yes,1,1,Draw,2,5,7,Away Win,3,3,Draw
19/02/2023,N1,Cambuur,Heerenveen,1,2,GG,Yes,1,1,Draw,2,5,7,Away Win,3,0,Home Win
19/02/2023,N1,Go Ahead Eagles,Twente,2,0,NG,No,2,0,Home Win,1,4,5,Away Win,0,1,Away Win
19/02/2023,N1,Utrecht,PSV Eindhoven,2,2,GG,Yes,1,1,Draw,2,5,7,Away Win,0,1,Away Win
19/02/2023,N1,Ajax,Sparta Rotterdam,4,0,NG,Yes,2,0,Home Win,5,2,7,Home Win,0,1,Away Win
19/02/2023,N1,Excelsior,Nijmegen,0,3,NG,Yes,0,1,Away Win,8,2,10,Home Win,3,2,Home Win
24/02/2023,N1,Sparta Rotterdam,Utrecht,0,3,NG,Yes,0,0,Draw,0,6,6,Away Win,3,2,Home Win
25/02/2023,N1,Groningen,Excelsior,3,0,NG,Yes,1,0,Home Win,3,1,4,Home Win,0,0,Draw
25/02/2023,N1,Heerenveen,Waalwijk,1,4,GG,Yes,1,0,Home Win,5,0,5,Home Win,2,2,Draw
25/02/2023,N1,AZ Alkmaar,Cambuur,2,1,GG,Yes,1,0,Home Win,5,1,6,Home Win,3,2,Home Win
25/02/2023,N1,Nijmegen,Volendam,3,0,NG,Yes,0,0,Draw,6,1,7,Home Win,0,3,Away Win
26/02/2023,N1,For Sittard,Feyenoord,2,4,GG,Yes,0,3,Away Win,7,5,12,Home Win,0,0,Draw
26/02/2023,N1,FC Emmen,Go Ahead Eagles,2,2,GG,Yes,1,1,Draw,3,4,7,Away Win,3,3,Draw
26/02/2023,N1,Vitesse,Ajax,1,2,GG,Yes,1,1,Draw,6,4,10,Home Win,0,2,Away Win
26/02/2023,N1,PSV Eindhoven,Twente,3,1,GG,Yes,1,0,Home Win,6,5,11,Home Win,1,1,Draw
03/03/2023,N1,Utrecht,For Sittard,1,2,GG,Yes,0,0,Draw,3,1,4,Home Win,2,1,Home Win
03/03/2023,N1,Vitesse,AZ Alkmaar,0,1,NG,No,0,1,Away Win,4,6,10,Away Win,0,1,Away Win
04/03/2023,N1,Volendam,FC Emmen,3,1,GG,Yes,0,0,Draw,9,3,12,Home Win,0,1,Away Win
04/03/2023,N1,Feyenoord,Groningen,1,0,NG,No,0,0,Draw,14,3,17,Home Win,1,4,Away Win
04/03/2023,N1,Twente,Heerenveen,3,3,GG,Yes,1,1,Draw,6,6,12,Draw,0,3,Away Win
05/03/2023,N1,Excelsior,Sparta Rotterdam,1,4,GG,Yes,1,1,Draw,4,4,8,Draw,0,0,Draw
05/03/2023,N1,Waalwijk,PSV Eindhoven,0,1,NG,No,0,1,Away Win,2,4,6,Away Win,2,4,Away Win
05/03/2023,N1,Ajax,Nijmegen,1,0,NG,No,0,0,Draw,10,2,12,Home Win,1,3,Away Win
05/03/2023,N1,Cambuur,Go Ahead Eagles,4,1,GG,Yes,2,1,Home Win,4,6,10,Away Win,1,1,Draw
11/03/2023,N1,FC Emmen,Excelsior,2,0,NG,No,0,0,Draw,2,6,8,Away Win,1,3,Away Win
11/03/2023,N1,For Sittard,Twente,0,3,NG,Yes,0,0,Draw,0,4,4,Away Win,3,2,Home Win
11/03/2023,N1,AZ Alkmaar,Groningen,1,0,NG,No,1,0,Home Win,5,2,7,Home Win,0,1,Away Win
11/03/2023,N1,Sparta Rotterdam,Vitesse,3,1,GG,Yes,2,1,Home Win,7,3,10,Home Win,0,1,Away Win
12/03/2023,N1,Nijmegen,Utrecht,2,2,GG,Yes,1,0,Home Win,3,7,10,Away Win,1,3,Away Win
12/03/2023,N1,Heerenveen,Ajax,2,4,GG,Yes,1,3,Away Win,5,8,13,Away Win,2,2,Draw
12/03/2023,N1,PSV Eindhoven,Cambuur,5,2,GG,Yes,1,1,Draw,6,5,11,Home Win,1,1,Draw
12/03/2023,N1,Feyenoord,Volendam,2,1,GG,Yes,0,1,Away Win,9,2,11,Home Win,1,1,Draw
17/03/2023,N1,Volendam,For Sittard,2,1,GG,Yes,1,0,Home Win,1,14,15,Away Win,3,1,Home Win
