match_date,league,home_team,away_team,home_score,away_score,both_teams_score,over_2_5,first_half_home,first_half_away,first_half_result,home_corners,away_corners,Total_corners,Corners_result,home_yellow_cards,away_yellow_cards,Card_result
23/02/2025,SP1,Sociedad,Leganes,3,0,NG,Yes,1,0,Home Win,3,3,6,Draw,3,3,Draw
24/02/2025,SP1,Sevilla,Mallorca,1,1,GG,No,1,0,Home Win,4,4,8,Draw,1,3,Away Win
28/02/2025,SP1,Valladolid,Las Palmas,1,1,GG,No,0,1,Away Win,13,4,17,Home Win,2,1,Home Win
01/03/2025,SP1,Girona,Celta,2,2,GG,Yes,1,1,Draw,4,2,6,Home Win,0,0,Draw
01/03/2025,SP1,Vallecano,Sevilla,1,1,GG,No,0,0,Draw,6,6,12,Draw,1,0,Home Win
01/03/2025,SP1,Betis,Real Madrid,2,1,GG,Yes,1,1,Draw,9,2,11,Home Win,3,4,Away Win
01/03/2025,SP1,Ath Madrid,Ath Bilbao,1,0,NG,No,0,0,Draw,6,2,8,Home Win,2,3,Away Win
02/03/2025,SP1,Leganes,Getafe,1,0,NG,No,0,0,Draw,2,6,8,Away Win,1,1,Draw
02/03/2025,SP1,Barcelona,Sociedad,4,0,NG,Yes,2,0,Home Win,12,0,12,Home Win,0,0,Draw
02/03/2025,SP1,Mallorca,Alaves,1,1,GG,No,1,0,Home Win,3,9,12,Away Win,0,2,Away Win
02/03/2025,SP1,Osasuna,Valencia,3,3,GG,Yes,3,2,Home Win,3,3,6,Draw,2,1,Home Win
08/03/2025,SP1,Celta,Leganes,2,1,GG,Yes,2,1,Home Win,2,5,7,Away Win,3,2,Home Win
08/03/2025,SP1,Alaves,Villarreal,1,0,NG,No,1,0,Home Win,1,6,7,Away Win,3,1,Home Win
08/03/2025,SP1,Valencia,Valladolid,2,1,GG,Yes,1,1,Draw,5,4,9,Home Win,1,3,Away Win
09/03/2025,SP1,Getafe,Ath Madrid,2,1,GG,Yes,0,0,Draw,4,4,8,Draw,6,2,Home Win
09/03/2025,SP1,Real Madrid,Vallecano,2,1,GG,Yes,2,1,Home Win,4,6,10,Away Win,3,1,Home Win
09/03/2025,SP1,Ath Bilbao,Mallorca,1,1,GG,No,0,0,Draw,3,3,6,Draw,1,3,Away Win
09/03/2025,SP1,Betis,Las Palmas,1,0,NG,No,0,0,Draw,11,1,12,Home Win,2,8,Away Win
09/03/2025,SP1,Sociedad,Sevilla,0,1,NG,No,0,0,Draw,6,3,9,Home Win,2,1,Home Win
10/03/2025,SP1,Espanol,Girona,1,1,GG,No,0,0,Draw,4,9,13,Away Win,3,3,Draw
14/03/2025,SP1,Las Palmas,Alaves,2,2,GG,Yes,0,1,Away Win,4,5,9,Away Win,5,5,Draw
15/03/2025,SP1,Valladolid,Celta,0,1,NG,No,0,0,Draw,3,4,7,Away Win,3,3,Draw
15/03/2025,SP1,Mallorca,Espanol,2,1,GG,Yes,0,0,Draw,6,2,8,Home Win,0,2,Away Win
15/03/2025,SP1,Villarreal,Real Madrid,1,2,GG,Yes,1,2,Away Win,11,4,15,Home Win,2,1,Home Win
15/03/2025,SP1,Girona,Valencia,1,1,GG,No,0,0,Draw,9,4,13,Home Win,2,1,Home Win
16/03/2025,SP1,Leganes,Betis,2,3,GG,Yes,2,0,Home Win,3,7,10,Away Win,2,1,Home Win
16/03/2025,SP1,Sevilla,Ath Bilbao,0,1,NG,No,0,0,Draw,4,6,10,Away Win,4,2,Home Win
16/03/2025,SP1,Osasuna,Getafe,1,2,GG,Yes,1,0,Home Win,3,2,5,Home Win,2,3,Away Win
16/03/2025,SP1,Vallecano,Sociedad,2,2,GG,Yes,0,1,Away Win,4,4,8,Draw,3,2,Home Win
16/03/2025,SP1,Ath Madrid,Barcelona,2,4,GG,Yes,1,0,Home Win,6,6,12,Draw,1,3,Away Win
27/03/2025,SP1,Barcelona,Osasuna,3,0,NG,Yes,2,0,Home Win,8,4,12,Home Win,1,3,Away Win
29/03/2025,SP1,Sociedad,Valladolid,2,1,GG,Yes,1,0,Home Win,3,6,9,Away Win,2,3,Away Win
29/03/2025,SP1,Espanol,Ath Madrid,1,1,GG,No,0,1,Away Win,4,3,7,Home Win,2,1,Home Win
29/03/2025,SP1,Alaves,Vallecano,0,2,NG,No,0,1,Away Win,8,5,13,Home Win,3,5,Away Win
29/03/2025,SP1,Real Madrid,Leganes,3,2,GG,Yes,1,2,Away Win,8,3,11,Home Win,1,4,Away Win
30/03/2025,SP1,Getafe,Villarreal,1,2,GG,Yes,1,2,Away Win,3,1,4,Home Win,1,4,Away Win
30/03/2025,SP1,Barcelona,Girona,4,1,GG,Yes,1,0,Home Win,10,2,12,Home Win,0,1,Away Win
30/03/2025,SP1,Ath Bilbao,Osasuna,0,0,NG,No,0,0,Draw,3,4,7,Away Win,1,1,Draw
30/03/2025,SP1,Valencia,Mallorca,1,0,NG,No,0,0,Draw,4,5,9,Away Win,5,5,Draw
30/03/2025,SP1,Betis,Sevilla,2,1,GG,Yes,2,1,Home Win,2,2,4,Draw,4,4,Draw
31/03/2025,SP1,Celta,Las Palmas,1,1,GG,No,1,0,Home Win,4,2,6,Home Win,3,0,Home Win
04/04/2025,SP1,Vallecano,Espanol,0,4,NG,Yes,0,2,Away Win,8,4,12,Home Win,2,2,Draw
05/04/2025,SP1,Girona,Alaves,0,1,NG,No,0,0,Draw,1,5,6,Away Win,1,4,Away Win
05/04/2025,SP1,Real Madrid,Valencia,1,2,GG,Yes,0,1,Away Win,9,4,13,Home Win,0,4,Away Win
05/04/2025,SP1,Mallorca,Celta,1,2,GG,Yes,1,0,Home Win,4,2,6,Home Win,3,0,Home Win
05/04/2025,SP1,Barcelona,Betis,1,1,GG,No,1,1,Draw,9,3,12,Home Win,2,1,Home Win
06/04/2025,SP1,Las Palmas,Sociedad,1,3,GG,Yes,0,1,Away Win,5,4,9,Home Win,0,2,Away Win
06/04/2025,SP1,Sevilla,Ath Madrid,1,2,GG,Yes,1,1,Draw,7,7,14,Draw,1,4,Away Win
06/04/2025,SP1,Valladolid,Getafe,0,4,NG,Yes,0,3,Away Win,3,4,7,Away Win,3,1,Home Win
06/04/2025,SP1,Villarreal,Ath Bilbao,0,0,NG,No,0,0,Draw,6,5,11,Home Win,0,1,Away Win
07/04/2025,SP1,Leganes,Osasuna,1,1,GG,No,0,0,Draw,4,8,12,Away Win,3,3,Draw
11/04/2025,SP1,Valencia,Sevilla,1,0,NG,No,1,0,Home Win,3,3,6,Draw,3,2,Home Win
12/04/2025,SP1,Sociedad,Mallorca,0,2,NG,No,0,1,Away Win,8,2,10,Home Win,3,1,Home Win
12/04/2025,SP1,Getafe,Las Palmas,1,3,GG,Yes,1,0,Home Win,3,2,5,Home Win,0,2,Away Win
12/04/2025,SP1,Celta,Espanol,0,2,NG,No,0,1,Away Win,13,5,18,Home Win,2,2,Draw
12/04/2025,SP1,Leganes,Barcelona,0,1,NG,No,0,0,Draw,4,8,12,Away Win,2,1,Home Win
13/04/2025,SP1,Osasuna,Girona,2,1,GG,Yes,1,0,Home Win,4,4,8,Draw,2,0,Home Win
13/04/2025,SP1,Alaves,Real Madrid,0,1,NG,No,0,1,Away Win,4,4,8,Draw,4,4,Draw
13/04/2025,SP1,Betis,Villarreal,1,2,GG,Yes,1,1,Draw,5,5,10,Draw,0,4,Away Win
13/04/2025,SP1,Ath Bilbao,Vallecano,3,1,GG,Yes,0,1,Away Win,7,1,8,Home Win,4,3,Home Win
14/04/2025,SP1,Ath Madrid,Valladolid,4,2,GG,Yes,2,1,Home Win,5,1,6,Home Win,1,1,Draw
18/04/2025,SP1,Espanol,Getafe,1,0,NG,No,1,0,Home Win,6,8,14,Away Win,0,2,Away Win
19/04/2025,SP1,Vallecano,Valencia,1,1,GG,No,1,0,Home Win,5,2,7,Home Win,3,1,Home Win
19/04/2025,SP1,Barcelona,Celta,4,3,GG,Yes,1,1,Draw,4,1,5,Home Win,2,2,Draw
19/04/2025,SP1,Mallorca,Leganes,0,0,NG,No,0,0,Draw,4,4,8,Draw,2,1,Home Win
19/04/2025,SP1,Las Palmas,Ath Madrid,1,0,NG,No,0,0,Draw,4,4,8,Draw,3,1,Home Win
20/04/2025,SP1,Valladolid,Osasuna,2,3,GG,Yes,0,2,Away Win,5,2,7,Home Win,2,0,Home Win
20/04/2025,SP1,Villarreal,Sociedad,2,2,GG,Yes,1,1,Draw,10,4,14,Home Win,5,1,Home Win
20/04/2025,SP1,Sevilla,Alaves,1,1,GG,No,1,1,Draw,3,6,9,Away Win,2,2,Draw
20/04/2025,SP1,Real Madrid,Ath Bilbao,1,0,NG,No,0,0,Draw,14,1,15,Home Win,1,2,Away Win
21/04/2025,SP1,Girona,Betis,1,3,GG,Yes,0,3,Away Win,8,9,17,Away Win,3,2,Home Win
22/04/2025,SP1,Valencia,Espanol,1,1,GG,No,0,1,Away Win,6,4,10,Home Win,2,1,Home Win
22/04/2025,SP1,Barcelona,Mallorca,1,0,NG,No,0,0,Draw,13,2,15,Home Win,0,1,Away Win
23/04/2025,SP1,Ath Bilbao,Las Palmas,1,0,NG,No,1,0,Home Win,3,3,6,Draw,1,3,Away Win
23/04/2025,SP1,Celta,Villarreal,3,0,NG,Yes,1,0,Home Win,6,3,9,Home Win,2,1,Home Win
23/04/2025,SP1,Alaves,Sociedad,1,0,NG,No,0,0,Draw,6,6,12,Draw,4,5,Away Win
23/04/2025,SP1,Getafe,Real Madrid,0,1,NG,No,0,1,Away Win,4,4,8,Draw,3,1,Home Win
24/04/2025,SP1,Leganes,Girona,1,1,GG,No,0,0,Draw,4,5,9,Away Win,4,2,Home Win
24/04/2025,SP1,Osasuna,Sevilla,1,0,NG,No,1,0,Home Win,4,4,8,Draw,4,2,Home Win
24/04/2025,SP1,Ath Madrid,Vallecano,3,0,NG,Yes,2,0,Home Win,6,3,9,Home Win,0,2,Away Win
24/04/2025,SP1,Betis,Valladolid,5,1,GG,Yes,1,1,Draw,4,4,8,Draw,1,0,Home Win
27/04/2025,SP1,Villarreal,Espanol,1,0,NG,No,0,0,Draw,8,6,14,Home Win,4,0,Home Win
02/05/2025,SP1,Vallecano,Getafe,1,0,NG,No,1,0,Home Win,7,3,10,Home Win,3,2,Home Win
03/05/2025,SP1,Alaves,Ath Madrid,0,0,NG,No,0,0,Draw,3,5,8,Away Win,3,2,Home Win
03/05/2025,SP1,Villarreal,Osasuna,4,2,GG,Yes,3,0,Home Win,2,8,10,Away Win,4,1,Home Win
03/05/2025,SP1,Las Palmas,Valencia,2,3,GG,Yes,1,1,Draw,9,5,14,Home Win,1,1,Draw
03/05/2025,SP1,Valladolid,Barcelona,1,2,GG,Yes,1,0,Home Win,4,8,12,Away Win,3,2,Home Win
04/05/2025,SP1,Real Madrid,Celta,3,2,GG,Yes,2,0,Home Win,4,6,10,Away Win,2,1,Home Win
04/05/2025,SP1,Sevilla,Leganes,2,2,GG,Yes,1,1,Draw,8,2,10,Home Win,4,5,Away Win
04/05/2025,SP1,Espanol,Betis,1,2,GG,Yes,1,0,Home Win,3,7,10,Away Win,2,0,Home Win
04/05/2025,SP1,Sociedad,Ath Bilbao,0,0,NG,No,0,0,Draw,7,3,10,Home Win,1,2,Away Win
05/05/2025,SP1,Girona,Mallorca,1,0,NG,No,1,0,Home Win,5,2,7,Home Win,0,2,Away Win
09/05/2025,SP1,Las Palmas,Vallecano,0,1,NG,No,0,0,Draw,8,8,16,Draw,2,3,Away Win
10/05/2025,SP1,Valencia,Getafe,3,0,NG,Yes,3,0,Home Win,2,6,8,Away Win,3,5,Away Win
10/05/2025,SP1,Celta,Sevilla,3,2,GG,Yes,1,1,Draw,3,6,9,Away Win,0,2,Away Win
10/05/2025,SP1,Girona,Villarreal,0,1,NG,No,0,0,Draw,5,3,8,Home Win,2,3,Away Win
10/05/2025,SP1,Mallorca,Valladolid,2,1,GG,Yes,1,1,Draw,5,10,15,Away Win,2,1,Home Win
10/05/2025,SP1,Ath Madrid,Sociedad,4,0,NG,Yes,4,0,Home Win,3,3,6,Draw,0,1,Away Win
11/05/2025,SP1,Leganes,Espanol,3,2,GG,Yes,2,0,Home Win,3,8,11,Away Win,2,2,Draw
11/05/2025,SP1,Barcelona,Real Madrid,4,3,GG,Yes,4,2,Home Win,10,2,12,Home Win,4,3,Home Win
11/05/2025,SP1,Ath Bilbao,Alaves,1,0,NG,No,0,0,Draw,9,2,11,Home Win,1,1,Draw
11/05/2025,SP1,Betis,Osasuna,1,1,GG,No,0,0,Draw,6,7,13,Away Win,3,2,Home Win
13/05/2025,SP1,Valladolid,Girona,0,1,NG,No,0,0,Draw,6,4,10,Home Win,0,0,Draw
13/05/2025,SP1,Sociedad,Celta,0,1,NG,No,0,1,Away Win,14,1,15,Home Win,3,1,Home Win
13/05/2025,SP1,Sevilla,Las Palmas,1,0,NG,No,0,0,Draw,4,2,6,Home Win,6,6,Draw
14/05/2025,SP1,Alaves,Valencia,1,0,NG,No,0,0,Draw,9,4,13,Home Win,4,3,Home Win
14/05/2025,SP1,Villarreal,Leganes,3,0,NG,Yes,3,0,Home Win,3,6,9,Away Win,1,1,Draw
14/05/2025,SP1,Real Madrid,Mallorca,2,1,GG,Yes,0,1,Away Win,26,0,26,Home Win,0,3,Away Win
15/05/2025,SP1,Vallecano,Betis,2,2,GG,Yes,2,0,Home Win,10,7,17,Home Win,1,3,Away Win
15/05/2025,SP1,Osasuna,Ath Madrid,2,0,NG,No,1,0,Home Win,3,5,8,Away Win,1,1,Draw
15/05/2025,SP1,Espanol,Barcelona,0,2,NG,No,0,0,Draw,3,3,6,Draw,2,2,Draw
15/05/2025,SP1,Getafe,Ath Bilbao,0,2,NG,No,0,0,Draw,2,5,7,Away Win,1,0,Home Win
18/05/2025,SP1,Ath Madrid,Betis,4,1,GG,Yes,2,0,Home Win,7,4,11,Home Win,1,1,Draw
18/05/2025,SP1,Barcelona,Villarreal,2,3,GG,Yes,2,1,Home Win,11,3,14,Home Win,2,0,Home Win
18/05/2025,SP1,Celta,Vallecano,1,2,GG,Yes,1,2,Away Win,9,2,11,Home Win,2,3,Away Win
18/05/2025,SP1,Las Palmas,Leganes,0,1,NG,No,0,1,Away Win,9,2,11,Home Win,2,2,Draw
18/05/2025,SP1,Mallorca,Getafe,1,2,GG,Yes,0,0,Draw,3,4,7,Away Win,2,2,Draw
18/05/2025,SP1,Osasuna,Espanol,2,0,NG,No,1,0,Home Win,8,6,14,Home Win,1,1,Draw
18/05/2025,SP1,Sevilla,Real Madrid,0,2,NG,No,0,0,Draw,1,7,8,Away Win,0,1,Away Win
18/05/2025,SP1,Sociedad,Girona,3,2,GG,Yes,2,1,Home Win,9,2,11,Home Win,1,3,Away Win
18/05/2025,SP1,Valencia,Ath Bilbao,0,1,NG,No,0,0,Draw,5,3,8,Home Win,3,1,Home Win
18/05/2025,SP1,Valladolid,Alaves,0,1,NG,No,0,1,Away Win,5,9,14,Away Win,0,2,Away Win
23/05/2025,SP1,Betis,Valencia,1,1,GG,No,1,0,Home Win,3,2,5,Home Win,1,2,Away Win
24/05/2025,SP1,Real Madrid,Sociedad,2,0,NG,No,1,0,Home Win,11,4,15,Home Win,0,0,Draw
24/05/2025,SP1,Espanol,Las Palmas,2,0,NG,No,0,0,Draw,3,6,9,Away Win,3,2,Home Win
24/05/2025,SP1,Leganes,Valladolid,3,0,NG,Yes,3,0,Home Win,3,4,7,Away Win,0,1,Away Win
24/05/2025,SP1,Alaves,Osasuna,1,1,GG,No,0,0,Draw,5,9,14,Away Win,2,2,Draw
24/05/2025,SP1,Getafe,Celta,1,2,GG,Yes,1,1,Draw,2,6,8,Away Win,3,4,Away Win
24/05/2025,SP1,Vallecano,Mallorca,0,0,NG,No,0,0,Draw,11,2,13,Home Win,2,2,Draw
25/05/2025,SP1,Girona,Ath Madrid,0,4,NG,Yes,0,0,Draw,1,8,9,Away Win,0,1,Away Win
25/05/2025,SP1,Villarreal,Sevilla,4,2,GG,Yes,3,1,Home Win,3,5,8,Away Win,0,1,Away Win
25/05/2025,SP1,Ath Bilbao,Barcelona,0,3,NG,Yes,0,2,Away Win,2,6,8,Away Win,1,0,Home Win
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
,,,,,,,,,,,,,,,,,Draw
